"id","user_id","simu_id","matches","potential_matches","potential_matches_sources","tribe_matched","last_invited_at"
"1618","1864","0_5",1,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864]],""tribes_score"":[290.3011785994992],""highlights_count"":[11],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1620","1864","20_5",1,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864]],""tribes_score"":[290.3011785994992],""highlights_count"":[11],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1622","1864","0_20",1,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864]],""tribes_score"":[290.3011785994992],""highlights_count"":[11],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1623","1852","20_20",1,0,"{""source"":[]}","{""tribes"":[[1862,1852,1897]],""tribes_score"":[276.43199177248005],""highlights_count"":[54],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1624","1897","20_20",1,0,"{""source"":[]}","{""tribes"":[[1862,1852,1897]],""tribes_score"":[276.43199177248005],""highlights_count"":[54],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1626","1864","0_30",1,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864]],""tribes_score"":[290.3011785994992],""highlights_count"":[11],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1627","1852","20_30",1,0,"{""source"":[]}","{""tribes"":[[1862,1852,1897]],""tribes_score"":[276.43199177248005],""highlights_count"":[54],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1628","1897","20_30",1,0,"{""source"":[]}","{""tribes"":[[1862,1852,1897]],""tribes_score"":[276.43199177248005],""highlights_count"":[54],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1632","1876","20",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1634","1876","30",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1619","1868","20_5",2,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864],[1922,1868,1903]],""tribes_score"":[290.3011785994992,446.3932496901083],""highlights_count"":[11,133],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,20.0]}","2019-07-08 15:58:50.337175"
"1630","1898","10",2,0,"{""source"":[]}","{""tribes"":[[1864,1898,1886],[1916,1898,1860]],""tribes_score"":[421.48127838564994,497.4612413908377],""highlights_count"":[25,108],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,10.0]}","2019-07-08 15:58:50.337175"
"1631","1898","20",2,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876],[1916,1898,1905]],""tribes_score"":[408.26692188254776,479.8798509897929],""highlights_count"":[26,112],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,20.0]}","2019-07-08 15:58:50.337175"
"1633","1898","30",2,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876],[1916,1898,1860]],""tribes_score"":[408.26692188254776,497.4612413908377],""highlights_count"":[26,108],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,30.0]}","2019-07-08 15:58:50.337175"
"1607","1868","10",2,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864],[1922,1868,1903]],""tribes_score"":[290.3011785994992,446.3932496901083],""highlights_count"":[11,133],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,10.0]}","2019-07-08 15:58:50.337175"
"1609","1868","20",2,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864],[1922,1868,1903]],""tribes_score"":[290.3011785994992,446.3932496901083],""highlights_count"":[11,133],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,20.0]}","2019-07-08 15:58:50.337175"
"1611","1868","30",2,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864],[1922,1868,1903]],""tribes_score"":[290.3011785994992,446.3932496901083],""highlights_count"":[11,133],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,30.0]}","2019-07-08 15:58:50.337175"
"1621","1868","0_20",2,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864],[1922,1868,1903]],""tribes_score"":[290.3011785994992,446.3932496901083],""highlights_count"":[11,133],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,0.0]}","2019-07-08 15:58:50.337175"
"1625","1868","0_30",2,0,"{""source"":[]}","{""tribes"":[[1862,1868,1864],[1922,1868,1903]],""tribes_score"":[290.3011785994992,446.3932496901083],""highlights_count"":[11,133],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,0.0]}","2019-07-08 15:58:50.337175"
"1636","1876","40",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1637","1898","50",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1638","1876","50",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1641","1876","20_5",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1643","1876","0_20",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1645","1876","20_20",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1647","1876","0_30",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1648","1898","20_30",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1649","1876","20_30",1,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876]],""tribes_score"":[408.26692188254776],""highlights_count"":[26],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1650","1855","20",1,0,"{""source"":[]}","{""tribes"":[[1863,1860,1855]],""tribes_score"":[453.97176076925814],""highlights_count"":[23],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1653","1864","40",1,0,"{""source"":[]}","{""tribes"":[[1863,1855,1864]],""tribes_score"":[392.3434245409177],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1655","1864","50",1,0,"{""source"":[]}","{""tribes"":[[1863,1855,1864]],""tribes_score"":[392.3434245409177],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1657","1855","0_20",1,0,"{""source"":[]}","{""tribes"":[[1863,1860,1855]],""tribes_score"":[453.97176076925814],""highlights_count"":[23],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1659","1864","20_20",1,0,"{""source"":[]}","{""tribes"":[[1863,1855,1864]],""tribes_score"":[392.3434245409177],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1662","1864","20_30",1,0,"{""source"":[]}","{""tribes"":[[1863,1855,1864]],""tribes_score"":[392.3434245409177],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1639","1861","0_5",2,0,"{""source"":[]}","{""tribes"":[[1864,1891,1861],[1911,1895,1861]],""tribes_score"":[411.1523851904027,492.4587187114688],""highlights_count"":[112,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,0.0]}","2019-07-08 15:58:50.337175"
"1651","1855","30",2,0,"{""source"":[]}","{""tribes"":[[1863,1855,1860],[1913,1899,1855]],""tribes_score"":[416.80415713492266,436.9521167568273],""highlights_count"":[23,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,30.0]}","2019-07-08 15:58:50.337175"
"1652","1855","40",2,0,"{""source"":[]}","{""tribes"":[[1863,1855,1864],[1913,1899,1855]],""tribes_score"":[392.3434245409177,436.9521167568273],""highlights_count"":[16,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,40.0]}","2019-07-08 15:58:50.337175"
"1656","1855","20_5",2,0,"{""source"":[]}","{""tribes"":[[1863,1860,1855],[1913,1899,1855]],""tribes_score"":[453.97176076925814,436.9521167568273],""highlights_count"":[23,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,20.0]}","2019-07-08 15:58:50.337175"
"1658","1855","20_20",2,0,"{""source"":[]}","{""tribes"":[[1863,1855,1864],[1913,1899,1855]],""tribes_score"":[392.3434245409177,436.9521167568273],""highlights_count"":[16,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,20.0]}","2019-07-08 15:58:50.337175"
"1660","1855","0_30",2,0,"{""source"":[]}","{""tribes"":[[1863,1855,1860],[1913,1899,1855]],""tribes_score"":[416.80415713492266,436.9521167568273],""highlights_count"":[23,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,0.0]}","2019-07-08 15:58:50.337175"
"1640","1898","20_5",2,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876],[1916,1898,1860]],""tribes_score"":[408.26692188254776,497.4612413908377],""highlights_count"":[26,108],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,20.0]}","2019-07-08 15:58:50.337175"
"1432","1860","20_5",3,0,"{""source"":[]}","{""tribes"":[[1852,1892,1860],[1863,1860,1855],[1916,1898,1860]],""tribes_score"":[365.3827180579287,453.97176076925814,497.4612413908377],""highlights_count"":[74,23,108],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,20.0,20.0]}","2019-07-08 15:58:50.337175"
"1642","1898","0_20",2,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876],[1916,1898,1905]],""tribes_score"":[408.26692188254776,479.8798509897929],""highlights_count"":[26,112],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,0.0]}","2019-07-08 15:58:50.337175"
"1644","1898","20_20",2,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876],[1916,1898,1919]],""tribes_score"":[408.26692188254776,467.26959385824875],""highlights_count"":[26,112],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,20.0]}","2019-07-08 15:58:50.337175"
"1646","1898","0_30",2,0,"{""source"":[]}","{""tribes"":[[1864,1898,1876],[1916,1898,1860]],""tribes_score"":[408.26692188254776,497.4612413908377],""highlights_count"":[26,108],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,0.0]}","2019-07-08 15:58:50.337175"
"1665","1861","30",1,0,"{""source"":[]}","{""tribes"":[[1868,1861,1895]],""tribes_score"":[439.76199603106625],""highlights_count"":[65],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1667","1854","40",1,0,"{""source"":[]}","{""tribes"":[[1868,1861,1854]],""tribes_score"":[405.9234797931587],""highlights_count"":[23],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1669","1854","50",1,0,"{""source"":[]}","{""tribes"":[[1868,1861,1854]],""tribes_score"":[405.9234797931587],""highlights_count"":[23],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1670","1861","20_5",1,0,"{""source"":[]}","{""tribes"":[[1868,1861,1895]],""tribes_score"":[439.76199603106625],""highlights_count"":[65],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1673","1854","20_20",1,0,"{""source"":[]}","{""tribes"":[[1868,1861,1854]],""tribes_score"":[405.9234797931587],""highlights_count"":[23],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1674","1861","0_30",1,0,"{""source"":[]}","{""tribes"":[[1868,1861,1895]],""tribes_score"":[439.76199603106625],""highlights_count"":[65],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1676","1854","20_30",1,0,"{""source"":[]}","{""tribes"":[[1868,1861,1854]],""tribes_score"":[405.9234797931587],""highlights_count"":[23],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1679","1854","20",1,0,"{""source"":[]}","{""tribes"":[[1866,1854,1899]],""tribes_score"":[396.9117510189793],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1680","1854","30",1,0,"{""source"":[]}","{""tribes"":[[1866,1854,1890]],""tribes_score"":[373.41071574381647],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1681","1890","30",1,0,"{""source"":[]}","{""tribes"":[[1866,1854,1890]],""tribes_score"":[373.41071574381647],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1682","1883","40",1,0,"{""source"":[]}","{""tribes"":[[1866,1883,1877]],""tribes_score"":[358.86824387720566],""highlights_count"":[8],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1683","1877","40",1,0,"{""source"":[]}","{""tribes"":[[1866,1883,1877]],""tribes_score"":[358.86824387720566],""highlights_count"":[8],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1684","1883","50",1,0,"{""source"":[]}","{""tribes"":[[1866,1883,1877]],""tribes_score"":[358.86824387720566],""highlights_count"":[8],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1685","1877","50",1,0,"{""source"":[]}","{""tribes"":[[1866,1883,1877]],""tribes_score"":[358.86824387720566],""highlights_count"":[8],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1687","1854","20_5",1,0,"{""source"":[]}","{""tribes"":[[1866,1854,1890]],""tribes_score"":[373.41071574381647],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1688","1890","20_5",1,0,"{""source"":[]}","{""tribes"":[[1866,1854,1890]],""tribes_score"":[373.41071574381647],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1675","1861","20_30",2,0,"{""source"":[]}","{""tribes"":[[1868,1861,1854],[1911,1895,1861]],""tribes_score"":[405.9234797931587,492.4587187114688],""highlights_count"":[23,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30,20.0]}","2019-07-08 15:58:50.337175"
"1678","1855","10",2,0,"{""source"":[]}","{""tribes"":[[1866,1855,1899],[1913,1899,1855]],""tribes_score"":[407.2871877441842,436.9521167568273],""highlights_count"":[15,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,10.0]}","2019-07-08 15:58:50.337175"
"1663","1861","10",2,0,"{""source"":[]}","{""tribes"":[[1868,1861,1895],[1911,1895,1861]],""tribes_score"":[439.76199603106625,492.4587187114688],""highlights_count"":[65,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,10.0]}","2019-07-08 15:58:50.337175"
"1664","1861","20",2,0,"{""source"":[]}","{""tribes"":[[1868,1861,1895],[1911,1895,1861]],""tribes_score"":[439.76199603106625,492.4587187114688],""highlights_count"":[65,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,20.0]}","2019-07-08 15:58:50.337175"
"1666","1861","40",2,0,"{""source"":[]}","{""tribes"":[[1868,1861,1854],[1911,1895,1861]],""tribes_score"":[405.9234797931587,492.4587187114688],""highlights_count"":[23,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,40.0]}","2019-07-08 15:58:50.337175"
"1668","1861","50",2,0,"{""source"":[]}","{""tribes"":[[1868,1861,1854],[1911,1895,1861]],""tribes_score"":[405.9234797931587,492.4587187114688],""highlights_count"":[23,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,50.0]}","2019-07-08 15:58:50.337175"
"1671","1861","0_20",2,0,"{""source"":[]}","{""tribes"":[[1868,1861,1895],[1911,1895,1861]],""tribes_score"":[439.76199603106625,492.4587187114688],""highlights_count"":[65,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,0.0]}","2019-07-08 15:58:50.337175"
"1672","1861","20_20",2,0,"{""source"":[]}","{""tribes"":[[1868,1861,1854],[1911,1895,1861]],""tribes_score"":[405.9234797931587,492.4587187114688],""highlights_count"":[23,52],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20,20.0]}","2019-07-08 15:58:50.337175"
"1677","1855","0",2,0,"{""source"":[]}","{""tribes"":[[1866,1899,1855],[1913,1899,1855]],""tribes_score"":[416.3918039538985,436.9521167568273],""highlights_count"":[15,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[0,0.0]}","2019-07-08 15:58:50.337175"
"1686","1855","0_5",2,0,"{""source"":[]}","{""tribes"":[[1866,1855,1899],[1913,1899,1855]],""tribes_score"":[407.2871877441842,436.9521167568273],""highlights_count"":[15,27],""times"":[""2019-07-08T11:58:50.337-04:00"",""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5,0.0]}","2019-07-08 15:58:50.337175"
"1689","1854","0_20",1,0,"{""source"":[]}","{""tribes"":[[1866,1854,1899]],""tribes_score"":[396.9117510189793],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1690","1883","20_20",1,0,"{""source"":[]}","{""tribes"":[[1866,1883,1877]],""tribes_score"":[358.86824387720566],""highlights_count"":[8],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1691","1877","20_20",1,0,"{""source"":[]}","{""tribes"":[[1866,1883,1877]],""tribes_score"":[358.86824387720566],""highlights_count"":[8],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1692","1854","0_30",1,0,"{""source"":[]}","{""tribes"":[[1866,1854,1890]],""tribes_score"":[373.41071574381647],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1693","1890","0_30",1,0,"{""source"":[]}","{""tribes"":[[1866,1854,1890]],""tribes_score"":[373.41071574381647],""highlights_count"":[16],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1694","1883","20_30",1,0,"{""source"":[]}","{""tribes"":[[1866,1883,1877]],""tribes_score"":[358.86824387720566],""highlights_count"":[8],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1695","1877","20_30",1,0,"{""source"":[]}","{""tribes"":[[1866,1883,1877]],""tribes_score"":[358.86824387720566],""highlights_count"":[8],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1698","1880","10",1,0,"{""source"":[]}","{""tribes"":[[1867,1897,1880]],""tribes_score"":[345.5629270767819],""highlights_count"":[68],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1699","1852","20",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1700","1897","20",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1701","1852","30",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1702","1897","30",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1703","1851","40",1,0,"{""source"":[]}","{""tribes"":[[1867,1851,1894]],""tribes_score"":[330.6077753787313],""highlights_count"":[57],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1704","1894","40",1,0,"{""source"":[]}","{""tribes"":[[1867,1851,1894]],""tribes_score"":[330.6077753787313],""highlights_count"":[57],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1705","1851","50",1,0,"{""source"":[]}","{""tribes"":[[1867,1851,1894]],""tribes_score"":[330.6077753787313],""highlights_count"":[57],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1706","1894","50",1,0,"{""source"":[]}","{""tribes"":[[1867,1851,1894]],""tribes_score"":[330.6077753787313],""highlights_count"":[57],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1708","1852","20_5",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1709","1897","20_5",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-5]}","2019-07-08 15:58:50.337175"
"1710","1852","0_20",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1711","1897","0_20",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1712","1851","20_20",1,0,"{""source"":[]}","{""tribes"":[[1867,1851,1894]],""tribes_score"":[330.6077753787313],""highlights_count"":[57],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1713","1894","20_20",1,0,"{""source"":[]}","{""tribes"":[[1867,1851,1894]],""tribes_score"":[330.6077753787313],""highlights_count"":[57],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-20]}","2019-07-08 15:58:50.337175"
"1714","1852","0_30",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1715","1897","0_30",1,0,"{""source"":[]}","{""tribes"":[[1867,1852,1897]],""tribes_score"":[367.6853902085361],""highlights_count"":[111],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1716","1851","20_30",1,0,"{""source"":[]}","{""tribes"":[[1867,1851,1894]],""tribes_score"":[330.6077753787313],""highlights_count"":[57],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1717","1894","20_30",1,0,"{""source"":[]}","{""tribes"":[[1867,1851,1894]],""tribes_score"":[330.6077753787313],""highlights_count"":[57],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[-30]}","2019-07-08 15:58:50.337175"
"1718","1894","0",1,0,"{""source"":[]}","{""tribes"":[[1871,1894,1867]],""tribes_score"":[302.89863794560006],""highlights_count"":[54],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
"1720","1894","10",1,0,"{""source"":[]}","{""tribes"":[[1871,1894,1867]],""tribes_score"":[302.89863794560006],""highlights_count"":[54],""times"":[""2019-07-08T11:58:50.337-04:00""],""penalties"":[0]}","2019-07-08 15:58:50.337175"
