"id","user_id","simu_id","matches","potential_matches","potential_matches_sources","tribe_matched","last_invited_at"
"3959","2130","0_30",4,0,"{""source"":[]}","{""tribes"":[[2114,2131,2130],[2132,2130,2143],[2161,2130,2138],[2167,2161,2130]],""tribes_score"":[267.4023262227457,479.9054707196649,470.10968327210117,489.0323545330948],""highlights_count"":[13,48,78,50],""times"":[""2019-07-10T14:41:12.804-04:00"",""2019-07-15T15:38:48.804-04:00"",""2019-07-16T18:31:36.804-04:00"",""2019-07-18T10:50:48.804-04:00""],""penalties"":[-30,-0.0,-0.0,-0.0]}","2019-07-18 14:50:48.804076"
"3961","2130","10_30",4,0,"{""source"":[]}","{""tribes"":[[2114,2131,2130],[2132,2130,2143],[2161,2130,2138],[2167,2161,2130]],""tribes_score"":[267.4023262227457,479.9054707196649,470.10968327210117,489.0323545330948],""highlights_count"":[13,48,78,50],""times"":[""2019-07-10T14:41:12.804-04:00"",""2019-07-15T15:38:48.804-04:00"",""2019-07-16T18:31:36.804-04:00"",""2019-07-18T10:50:48.804-04:00""],""penalties"":[-30,0,0,0]}","2019-07-18 14:50:48.804076"
"3963","2130","20_30",4,0,"{""source"":[]}","{""tribes"":[[2114,2131,2130],[2132,2130,2138],[2161,2130,2138],[2167,2161,2130]],""tribes_score"":[267.4023262227457,473.4981620010715,470.10968327210117,489.0323545330948],""highlights_count"":[13,62,78,50],""times"":[""2019-07-10T14:41:12.804-04:00"",""2019-07-15T15:38:48.804-04:00"",""2019-07-16T18:31:36.804-04:00"",""2019-07-18T10:50:48.804-04:00""],""penalties"":[-30,0,0,0]}","2019-07-18 14:50:48.804076"
"3836","2140","0",4,0,"{""source"":[]}","{""tribes"":[[2109,2143,2140],[2123,2140,2139],[2164,2143,2140],[2168,2121,2140]],""tribes_score"":[457.4262969902536,470.7341862298139,527.0661686967048,358.239461469376],""highlights_count"":[37,168,479,106],""times"":[""2019-07-09T05:05:12.804-04:00"",""2019-07-13T03:10:00.804-04:00"",""2019-07-17T14:41:12.804-04:00"",""2019-07-18T17:34:00.804-04:00""],""penalties"":[0,-0.0,-0.0,-0.0]}","2019-07-18 21:34:00.804076"
"4140","2140","10",3,0,"{""source"":[]}","{""tribes"":[[2123,2140,2139],[2164,2143,2140],[2168,2121,2140]],""tribes_score"":[470.7341862298139,527.0661686967048,358.239461469376],""highlights_count"":[168,479,106],""times"":[""2019-07-13T03:10:00.804-04:00"",""2019-07-17T14:41:12.804-04:00"",""2019-07-18T17:34:00.804-04:00""],""penalties"":[0,0,0]}","2019-07-18 21:34:00.804076"
"4141","2140","20",5,0,"{""source"":[]}","{""tribes"":[[2123,2140,2139],[2127,2143,2140],[2131,2124,2140],[2164,2143,2140],[2168,2121,2140]],""tribes_score"":[470.7341862298139,466.47274577505095,336.65922273970045,527.0661686967048,358.239461469376],""highlights_count"":[168,95,81,479,106],""times"":[""2019-07-13T03:10:00.804-04:00"",""2019-07-14T06:02:48.804-04:00"",""2019-07-15T08:55:36.804-04:00"",""2019-07-17T14:41:12.804-04:00"",""2019-07-18T17:34:00.804-04:00""],""penalties"":[0,0,0,0,0]}","2019-07-18 21:34:00.804076"
"4142","2140","30",5,0,"{""source"":[]}","{""tribes"":[[2123,2140,2139],[2127,2143,2140],[2131,2124,2140],[2164,2143,2140],[2168,2121,2140]],""tribes_score"":[470.7341862298139,466.47274577505095,336.65922273970045,527.0661686967048,358.239461469376],""highlights_count"":[168,95,81,479,106],""times"":[""2019-07-13T03:10:00.804-04:00"",""2019-07-14T06:02:48.804-04:00"",""2019-07-15T08:55:36.804-04:00"",""2019-07-17T14:41:12.804-04:00"",""2019-07-18T17:34:00.804-04:00""],""penalties"":[0,0,0,0,0]}","2019-07-18 21:34:00.804076"
"4143","2140","40",5,0,"{""source"":[]}","{""tribes"":[[2123,2140,2139],[2127,2143,2140],[2131,2124,2140],[2164,2143,2140],[2168,2121,2140]],""tribes_score"":[470.7341862298139,466.47274577505095,336.65922273970045,527.0661686967048,358.239461469376],""highlights_count"":[168,95,81,479,106],""times"":[""2019-07-13T03:10:00.804-04:00"",""2019-07-14T06:02:48.804-04:00"",""2019-07-15T08:55:36.804-04:00"",""2019-07-17T14:41:12.804-04:00"",""2019-07-18T17:34:00.804-04:00""],""penalties"":[0,0,0,0,0]}","2019-07-18 21:34:00.804076"
"4144","2140","50",3,0,"{""source"":[]}","{""tribes"":[[2123,2140,2112],[2164,2143,2140],[2168,2121,2140]],""tribes_score"":[463.8858390453238,527.0661686967048,358.239461469376],""highlights_count"":[111,479,106],""times"":[""2019-07-13T03:10:00.804-04:00"",""2019-07-17T14:41:12.804-04:00"",""2019-07-18T17:34:00.804-04:00""],""penalties"":[0,0,0]}","2019-07-18 21:34:00.804076"
"4308","2169","0_30",1,0,"{""source"":[]}","{""tribes"":[[2168,2169,2164]],""tribes_score"":[347.9883809892897],""highlights_count"":[53],""times"":[""2019-07-18T17:34:00.804-04:00""],""penalties"":[-30]}","2019-07-18 21:34:00.804076"
"4310","2169","10_30",1,0,"{""source"":[]}","{""tribes"":[[2168,2169,2164]],""tribes_score"":[347.9883809892897],""highlights_count"":[53],""times"":[""2019-07-18T17:34:00.804-04:00""],""penalties"":[-30]}","2019-07-18 21:34:00.804076"
"4312","2169","20_30",1,0,"{""source"":[]}","{""tribes"":[[2168,2169,2164]],""tribes_score"":[347.9883809892897],""highlights_count"":[53],""times"":[""2019-07-18T17:34:00.804-04:00""],""penalties"":[-30]}","2019-07-18 21:34:00.804076"
"4261","2108","0",2,0,"{""source"":[]}","{""tribes"":[[2160,2108,2143],[2169,2108,2160]],""tribes_score"":[486.3722928493012,489.1987256735438],""highlights_count"":[71,26],""times"":[""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[0,-0.0]}","2019-07-19 04:17:12.804076"
"4028","2108","10",3,0,"{""source"":[]}","{""tribes"":[[2118,2142,2108],[2160,2108,2143],[2169,2108,2160]],""tribes_score"":[458.196608574878,486.3722928493012,489.1987256735438],""highlights_count"":[170,71,26],""times"":[""2019-07-11T17:34:00.804-04:00"",""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[0,0,0]}","2019-07-19 04:17:12.804076"
"4030","2108","20",3,0,"{""source"":[]}","{""tribes"":[[2118,2142,2108],[2160,2108,2143],[2169,2108,2160]],""tribes_score"":[458.196608574878,486.3722928493012,489.1987256735438],""highlights_count"":[170,71,26],""times"":[""2019-07-11T17:34:00.804-04:00"",""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[0,0,0]}","2019-07-19 04:17:12.804076"
"4038","2108","0_10",3,0,"{""source"":[]}","{""tribes"":[[2118,2142,2108],[2160,2108,2143],[2169,2108,2160]],""tribes_score"":[458.196608574878,486.3722928493012,489.1987256735438],""highlights_count"":[170,71,26],""times"":[""2019-07-11T17:34:00.804-04:00"",""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[-10,-0.0,-0.0]}","2019-07-19 04:17:12.804076"
"4040","2108","10_10",3,0,"{""source"":[]}","{""tribes"":[[2118,2142,2108],[2160,2108,2143],[2169,2108,2160]],""tribes_score"":[458.196608574878,486.3722928493012,489.1987256735438],""highlights_count"":[170,71,26],""times"":[""2019-07-11T17:34:00.804-04:00"",""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[-10,0,0]}","2019-07-19 04:17:12.804076"
"4042","2108","20_10",3,0,"{""source"":[]}","{""tribes"":[[2118,2142,2108],[2160,2108,2143],[2169,2108,2160]],""tribes_score"":[458.196608574878,486.3722928493012,489.1987256735438],""highlights_count"":[170,71,26],""times"":[""2019-07-11T17:34:00.804-04:00"",""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[-10,0,0]}","2019-07-19 04:17:12.804076"
"4090","2108","0_20",3,0,"{""source"":[]}","{""tribes"":[[2120,2110,2108],[2160,2108,2162],[2169,2108,2160]],""tribes_score"":[376.4251054504543,467.1043027674009,489.1987256735438],""highlights_count"":[47,53,26],""times"":[""2019-07-12T07:00:24.804-04:00"",""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[-20,-0.0,-0.0]}","2019-07-19 04:17:12.804076"
"4092","2108","10_20",3,0,"{""source"":[]}","{""tribes"":[[2120,2110,2108],[2160,2108,2162],[2169,2108,2160]],""tribes_score"":[376.4251054504543,467.1043027674009,489.1987256735438],""highlights_count"":[47,53,26],""times"":[""2019-07-12T07:00:24.804-04:00"",""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[-20,0,0]}","2019-07-19 04:17:12.804076"
"4094","2108","20_20",3,0,"{""source"":[]}","{""tribes"":[[2120,2110,2108],[2160,2108,2162],[2169,2108,2160]],""tribes_score"":[376.4251054504543,467.1043027674009,489.1987256735438],""highlights_count"":[47,53,26],""times"":[""2019-07-12T07:00:24.804-04:00"",""2019-07-16T11:48:24.804-04:00"",""2019-07-19T00:17:12.804-04:00""],""penalties"":[-20,0,0]}","2019-07-19 04:17:12.804076"
